PASONG KALABAW;M. QUEZON-STA. MARIA;RR;2,000.00;
PASONG KALABAW EXT.;VILLA DE LEON STA. MARIA;I;3,500.00;
PASONG KALABAW EXT.;;RR;1,900.00;
PERPETUAL VILLAGE;EAST SRVC RD-TANYAG;RR;2,800.00;
PERPETUAL VILLAGE PH. 2;EAST SRVC. RD-TANYAG;RR;2,800.00;
POSADAS ESTATE;M. QUEZON-SS HIGHWAY;RR;2,800.00;
ROCKY VILLAGE;;RR;1,200.00;
SANTIAGO;M. QUEZON-DEAD END;RR;1,200.00;
SEVERINA SUBD.;;RR;2,000.00;
SANTA MARIA INDL REAL EST.;MANALAC AVE.-DEAD END;I;3,000.00;
SANTA TERESITA COMPOUND;MANALAC-DEAD END;RR;1,500.00;
ST. MARTIN MAHOGANY;;RR;2,800.00;
ALL OTHER ST.;;RR;1,200.00;
ALL OTHER ST.;;A;700.00;
ALL OTHER ST.;;GP;700.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;BAMBANG;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
C. MASTRILLI ST.;;RR;2,000.00;
DULONG BAYAN ST.;;RR;2,000.00;
KATIPUNAN ST.;M. QUEZON-WAWA;RR;2,000.00;
KENTUCKY ST.;M. QUEZON- DEAD END;RR;2,500.00;
M. L. QUEZON ST.;BRIDGE-QUEZON WAWA;RR;2,500.00;
ALL OTHER ST.;;RR;2,000.00;
ALL OTHER ST.;;A50;540.00;
ALL OTHER ST.;;GP;700.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;CALZADA TIPAS;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
COCO VILLAGE - C;;RR;1,300.00;
E P  SANTOS SUBDIVISION;RUHALE-VICE VERSA;RR;2,000.00;
F. MANALO ST(P.BURGOS);STA.ANA-PALINGON BR.;RR;2,500.00;
LANGKOKAK;;RR;1,500.00;
MUNCAL;RUHALE-DEAD END;RR;1,300.00;
POLINTAN COMPOUND;F. MANALO-DEAD END;RR;2,500.00;
RUHALE ROAD;BRIDGE-LAGUNA DE BAY;RR;2,000.00;
ALONG P. BURGOS & F. MANALO;- AGRICULTURAL;A;1,500.00;
ALONG LAGUNA DE BAY;;A;100.00;
ALL OTHER ST.;;GP;1,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;FORT BONIFACIO;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
AFPOVAI;;RR;3,000.00;
BAYANI ROAD;;RR;3,000.00;
CIRCUMFERENTIAL ROAD-R5;;CR;6,000.00;
LAWTON ROAD;;CR;4,000.00;
LAWTON ROAD;;RR;3,000.00;
LT. GEN. A. ARELLANO ST.;;RR;2,400.00;
MAO ARTHUR ROAD;;RR;2,400.00;
M. GEN. P. SANTOS ST.;;RR;2,400.00;
MCKINLEY ROAD;;RR;3,000.00;
MEMORIAL ROAD;;RR;2,400.00;
MERRITT ROAD;;RR;2,400.00;
NAVY ROAD;;RR;10,500.00;
PASONG TAMO EXTENSION;;RR;2,500.00;
RADIAL ROAD NO. 4;;RR;3,000.00;
RADIAL ROAD NO. 4;;CR;4,000.00;
RELOCATION SITE: C - 5 & BCDA;;RR;3,000.00;
TRACOM ROAD;;RR;2,400.00;
OTHER ST.;;RR;2,400.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;HAGONOY;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BALTAZAR CAPISTRANO;DAANG KALABAO;RR;2,200.00;
BARANGAY ROAD;DIMASALANG- DEAD END;RR;1,300.00;
BAY BREEZE SUBDIVISION;M. QUEZON-BACK;RR;2,000.00;
CAPISTRANO ST;;RR;1,500.00;
DEVA VILLAGE;M. QUEZON-DEAD END;RR;1,800.00;
DIMASALANG ROAD;M. QUEZON-DEAD END;RR;1,800.00;
M.L. QUEZON ST;WAWA-BICUTAN BRIDGE;RR;2,500.00;
MORNING SUN VILLAGE;M. QUEZON-DEAD END;RR;1,800.00;
ST. MICHAEL SUBDIVISION;M. QUEZON -DEAD END;RR;1,800.00;
ALL OTHER STREETS;;RR;1,300.00;
ALL OTHER STREETS;;A;600.00;
ALL OTHER STREETS;;GP;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;IBAYO TIPAS;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BARANGAY ROAD;;RR;1,000.00;
DR. A. NATIVIDAD ST.;CAPT. CIANO-LABAO;I;2,800.00;
DR. A. NATIVIDAD ST.;FROM BRIDGE TO NAPINDAN;RR;1,800.00;
ELISCO ROAD;;I;3,000.00;
FLORES COMPOUND;;RR;1,500.00;
MAGNO PIGTAIN COMPOUND;;RR;1,000.00;
SAN PEDRO COMPOUND;;RR;1,000.00;
CAPITAN CIANO ST;COL ESTACIO-J. RAMOS;RR;1,000.00;
J. RAMOS ST.;CAPT.CIANO-DEAD END;RR;1,000.00;
F.DINGUINBAYAN;DR. NATIVIDAD-BAMBANG;RR;800.00;
BAMBANG CALLEJON;DINGUINBAYAN-CIANO;RR;800.00;
DAAN PAA;SITIO-DAANGPAA;RR;1,000.00;
MABATO CREEK ROAD;DR. NATIVIDAD-DEAD END;RR;1,800.00;
ULILANG KAWAYAN MUNS;DAANG PAA-MAEST PINANG;RR;3,000.00;
JDL CPD.;ELISCO ROAD & BACK;RR;3,000.00;
ELISCO;DR. NATIVIDAD;RR;3,000.00;
DAANG MANUNUSO;ELISCO RD.-DEAD END;RR;1,200.00;
SUCOL CREEK;ELISCO ROAD;RR;1,800.00;
NAGKAWIT;ELISCO RD. DAANG PAA;RR;1,500.00;
KATUWIRAN;MABATO-NAPINDAN;RR;1,000.00;
P. ZAMORA;CAPT.CIANO-IBAYO;RR;1,000.00;
VILLA CAPISTRANO;DAANG PAA-IRRIGATION;RR;1,000.00;
VILLA CAPISTRANO;ALONG LAGUNA DE BAY;A;100.00;
ALL OTHER STREETS;;RR;1,000.00;
ALL OTHER STREETS;;A;950.00;
ALL OTHER STREETS;;GP;600.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;LIGID TIPAS;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
CAPT. M. TANYAG;E. JACINTO;RR;2,000.00;
E.JACINTO ST. (TANYAG);;RR;2,000.00;
J.LUNA ST;;RR;2,000.00;
L.LABAO (J. LUNA);;RR;2,000.00;
MAESTRANG PINANG;KABAONG;RR;2,500.00;
MAESTRANG PINANG EXT.;;RR;3,000.00;
O.MARIANO ST.;;RR;1,500.00;
ORDONEZ ST.(NOLI ME TANGERE);;RR;2,000.00;
PANDAY ST;M. PINANG-STA. ANA;RR;1,500.00;
C. RAMOS ST.;;RR;2,000.00;
SAPANG VIEJO;OLD CREEK;RR;800.00;
UMALI ST.(IBABA);;RR;1,800.00;
ALL OTHER ST.;;RR;1,500.00;
ALL OTHER ST.;;A;850.00;
ALL OTHER ST.;;GP;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;LOWER BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BARRAMEDA ST;;RR;2,200.00;
BARANGAY ST;;;2,000.00;
GEN. SANTOS AVE.;QUEZON-SS HIGHWAY;RR;2,800.00;
GEN. SANTOS AVE.;;CR;5,000.00;
M.L. QUEZON ST;HAGONOY-BAGUMBAYAN;RR;2,500.00;
PAG-ASA ST.;;RR;2,000.00;
PAGKAKAISA ST.;;RR;2,000.00;
PIO FELIPE;;RR;2,800.00;
SAMPAGUITA;L. BICUTAN-SIGNAL VILLAGE;RR;2,200.00;
SAMPALOC;QUEZON-CTRL-BICUTAN;RR;2,200.00;
T. SANTOS ST;;RR;2,200.00;
V. CRUZ;QUEZON-CTRL BICUTAN;RR;2,200.00;
ALL OTHER ST.;;RR;2,000.00;
ALL OTHER ST.;;A;1,500.00;
ALL OTHER ST.;;GP;1,500.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;MAHARLIKA VILLAGE;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
ALL STREETS;GOVERNMENT RESERVATION;RR;2,200.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;NAPINDAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
C &C ROAD;LABAO C& C CO.;I;2,500.00;
C &C ROAD;LABAO C& C CO.;RR;1,800.00;
F. BALAGTAS;LABAO NAPINDAN RIVER;RR;1,800.00;
IBAYO NAPINDAN;;RR;800.00;
L. LABAO ST.;;RR;1,800.00;
M. CAPISTRANO ST.;LABAO RICEFIRLD;RR;1,800.00;
P.LUCAS ST.;LABAO RICE FIELD;RR;2,300.00;
P.LUCAS ST.;ALONG LAGUNA DE BAY;A;100.00;
ALL OTHER ST.;;RR;800.00;
ALL OTHER ST.;ALONG DR: NATIVIDAD;A;1,500.00;
ALL OTHER ST.;ALONG DR: NATIVIDAD;GP;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;PALINGON TIPAS;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BANTAYAN ROAD;GEN. A. NATIVIDAD;RR;2,000.00;
BARANGAY RD- SANGA ST.;;RR;1,200.00;
COL. ESTACIO STREET;IBAYO-PALINGON;RR;1,500.00;
DRIED CREEK;;GP;300.00;
GEN A. NATIVIDAD ST.;P. BURGOS ST.;RR;2,500.00;
LABASAN RIVER;;GP;400.00;
LICOD PALINGON;INT. OR GEN. NATIVIDAD;RR;1,500.00;
MAGSALIN ST.;;RR;1,200.00;
MENDOZA COMPOUND;;RR;1,500.00;
NATIVIDAD COMPOUND;BANTAYAN-RICEFIELD;RR;1,500.00;
PANDAY PALINGON;;RR;1,500.00;
P. BURGOS ST (F. MANALO);;RR;2,500.00;
SAN PEDRO COMPOUND;NATIVIDAD-RICEFIELD;RR;1,500.00;
SCHOOL ROAD (TES);SCHOOL IBABA(LIGID);RR;2,500.00;
TARTARIA;CAPT. CIACO-RICEFIELD;RR;1,500.00;
ALONG LAGUNA DE BAY;;A;100.00;
ALL OTHER STREETS;;GP;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;SANTA ANA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
ANNIE;PULONG KENDI - RICEFIELD;RR;1,500.00;
A. BONIFACIO STREET;RIZAL - PINAGSALUBUNGAN;RR;2,300.00;
BARANGAY ROAD;PULONG KENDI - RICEFIELD;RR;1,500.00;
D. M. CRUZ STREET;MANALO - LIWAYWAY;RR;2,000.00;
D. M. CRUZ EXTENSION;D. D. M. CRUZ - MANALO;RR;2,300.00;
IBAYO - SANTA ANA;RIVERSIDE (NO ROAD);RR;1,500.00;
J. P. RIZAL STREET;;RR;2,500.00;
LIWAYWAY ST.;RIZAL - D. M. CRUZ;RR;2,300.00;
P. BURGOS - F.MANALO STS.;;RR;2,300.00;
PINAGSALUBUNGAN ST.;MANALO - D. M. CRUZ;RR;2,300.00;
PULONG KENDI;RIZAL - ANNIE;RR;1,500.00;
PRUDENCE SUBDIVISION;;RR;3,000.00;
ALONG LAGUNA DE BAY;;A;100.00;
ALL OTHER STREET;;RR;1,500.00;
ALL OTHER STREET;;A;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;SIGNAL VILLAGE;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
ARMY ROAD;;RR;2,300.00;
BALLESSER ST.;(GOVERNMENT PROPERTY);RR;1,700.00;
BRAVO ST.;;RR;2,300.00;
CALLE ATIS;;RR;1,800.00;
CARDONEZ ST.;;RR;2,300.00;
CASTANAS ST.;;RR;2,000.00;
CHICO ST.;;RR;1,800.00;
CUASAY ST.;;RR;2,300.00;
DALUPANG ST.;;RR;2,300.00;
DE ENERO ST.;;RR;2,300.00;
DOMINGO ST;;RR;1,800.00;
GARCIA ST.;;RR;2,300.00;
GEN ESPINO ST.;;RR;2,500.00;
HORSESHOE ST.;;RR;2,300.00;
ILANG-ILANG ST.;;RR;1,800.00;
LABASAN ST.;;RR;2,300.00;
LANGKA ST.;;RR;1,800.00;
LANZONES ST.;;RR;1,800.00;
LAUREL ST.;;RR;1,800.00;
LUZON ST.;;RR;2,300.00;
MAC ARTHUR ST.;;RR;2,300.00;
MAGSAYSAY ROAD;;RR;2,300.00;
MAJ. VITA ST.;;RR;1,800.00;
MANALILI ST.;;RR;2,300.00;
MANSANAS ST.;;RR;1,800.00;
MARTINEZ ST.;;RR;2,300.00;
MAYOR TANYAG ST.;;RR;1,700.00;
OSMENA ST;;RR;1,800.00;
PHIL AIR FORCE ROAD;;RR;2,300.00;
PINEDA ST.;;RR;2,300.00;
PRUDENCE ST.;;RR;2,300.00;
QUIRINO ST.;;RR;2,300.00;
RANGER ST.;;RR;2,300.00;
RODRIGUEZ ST.;;CR;14,000.00;
RODRIGUEZ ST.;;RR;2,300.00;
SALAMAT ST.;;RR;1,800.00;
SALAVANTES ST.;;RR;1,800.00;
SALAZAR ST.;;RR;2,300.00;
SAMPALOK ST.;;RR;1,800.00;
SANTOL ST.;;RR;1,800.00;
UBAS ST.;;RR;2,300.00;
VISAYAS ST.;;RR;2,300.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;TUKTUKAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
A. MABINI ST.;BRIDGE - VERZOSA;RR;2,800.00;
GEN LUNA ST.;;RR;4,000.00;
GEN LUNA ST.;;CR;4,000.00;
J. P. RIZAL ST.;BAMBANG BR-PAT ALMEDA;RR;2,800.00;
J. P. RIZAL ST.;BAMBANG BR-PAT ALMEDA;CR;3,500.00;
TAGUIG-PATEROS;BAMBANG BR-PAT ALMEDA;RR;2,800.00;
TAGUIG-PATEROS;BAMBANG BR-PAT ALMEDA;CR;3,500.00;
T & D VILLAGE;ONE ROAD (LOOP);RR;2,800.00;
VERSOSA ST.;GEN LUNA - MABINI;RR;2,800.00;
ALL OTHER STS.;;RR;1,800.00;
ALONG J P RIZAL;TAGUIG - PATEROS ROAD;A;1,800.00;
ALONG DRIED CREEK;;A;400.00;
ALL OTHER STREET;;GP;700.00;
ALL OTHER STREET;;RR;1,800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;UPPER BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BARRAMEDA ST.;;RR;2,200.00;
BONIFACIO ST.;;RR;3,500.00;
DAANG HARI ST.;;RR;3,000.00;
GEN SANTOS AVENUE;M. QUEZON-SS HIGHWAY;RR;5,000.00;
INT. BONIFACIO ST.;;RR;2,500.00;
INT. SITIO IMELDA & INT OF BONIFACIO ST.;;RR;2,500.00;
MAHARLIKA ROAD-SITIO IMELDA;;RR;3,500.00;
ALL OTHER STS.;;RR;1,300.00;
ALL OTHER STS.;;GP;1,300.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;USUSAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BANAL ST.;DEL PILAR - DEAD END;RR;1,500.00;
GEN LUNA ST.;GEN. LUNA-PATEROS;RR;4,000.00;
IBAYO-USUSAN;;RR;2,000.00;
KALAYAAN-EL FILIB'MO;;RR;2,000.00;
MAYSAPANG;;RR;2,000.00;
M H DEL PILAR (PABLO MARIANO);N.CRUZ;RR;2,000.00;
P GOMEZ (NICANOR CRUZ);P. MARIANO;RR;2,000.00;
ST. IGNACIO;DEL PILAR - DEAD END;RR;1,500.00;
TAGIG-PATEROS;JP RIZAL ST-CALZADONG;CR;3,500.00;
TAGIG-PATEROS;JP RIZAL ST-CALZADONG;RR;2,500.00;
TAGIG-PATEROS/JP RIZAL ST;JP RIZAL - CALZADA;RR;3,500.00;
TOMASA ESTATE SUBDIVISION;GEN LUNA;RR;4,000.00;
ALL OTHER;;GP;1,000.00;
ALONG MAY SAPANG;IBAYO USUSAN & C5;A;700.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;WAWA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
BAY BREEZE SUBD.;M. QUEZON;RR;2,000.00;
GUERRERO ST.;QUEZON-JONES;RR;1,800.00;
INT. TAMBAK;;RR;1,800.00;
JONES ST.;QUEZON-PUWANG;RR;1,800.00;
M. L. QUEZON ST.;BAMBANG-HAGONOY;RR;2,000.00;
PUWANG;JONES-RICEFIELD;RR;1,800.00;
TAMBAK;WAWA-HAGONOY;RR;2,000.00;
TD VILLAGE;VERZOSA;RR;1,800.00;
ALL OTHER STREET;;RR;1,800.00;
ALL OTHER STREET;;GP;1,200.00;
ALL OTHER STREET;;A;600.00;
ALL OTHER STREET;ALONG LAGUNA DE BAY;A;100.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;WESTERN BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;3RD REV. ZV.SQ.M.;
AFPOVAI;;RR;4,000.00;
BANATO ST;;RR;1,300.00;
BALATAO ST.;;RR;1,300.00;
