O.MARIANO ST.;;RR;2,000.00;
ORDONEZ ST.(NOLI ME TANGERE);;RR;2,500.00;
PANDAY ST;M. PINANG-STA. ANA;RR;2,000.00;
PANDAY ST;M. PINANG-STA. ANA;A;600.00;
SAPANG VIEJO;OLD CREEK;RR;1,300.00;
UMALI ST.(IBABA);;RR;2,500.00;
ALL OTHER ST.;;RR;2,000.00;
ALL OTHER ST.;;CR;4,000.00;
ALL OTHER ST.;;A;600.00;
CITY/MUNICIPALITY:;TAGUIG;;;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;LOWER BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BARRAMEDA ST;;RR;2,700.00;
BARANGAY ST;;RR;2,500.00;
GEN. SANTOS AVE.;QUEZON-SS HIGHWAY;RR;3,500.00;
GEN. SANTOS AVE.;QUEZON-SS HIGHWAY;CR;18,000.00;
M.L. QUEZON ST;HAGONOY-BAGUMBAYAN;RR;3,500.00;
PAG-ASA ST.;;RR;2,500.00;
PAGKAKAISA ST.;;RR;2,500.00;
PIO FELIPE;;RR;3,500.00;
SAMPAGUITA;L. BICUTAN-SIGNAL VILLAGE;RR;3,000.00;
SAMPALOC;QUEZON-CTRL-BICUTAN;RR;2,700.00;
T. SANTOS ST;;RR;2,700.00;
V. CRUZ;QUEZON-CTRL BICUTAN;RR;2,700.00;
ALL OTHER ST.;;RR;2,500.00;
ALL OTHER ST.;;CR;6,000.00;
ALL OTHER ST.;;A;2,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;MAHARLIKA VILLAGE;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ALL STREETS;ALL AWARDED;CR;6,000.00;
ALL STREETS;ALL AWARDED;RR;3,500.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;NAPINDAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
C & C ROAD;LABAO C& C CO.;I;3,500.00;
C & C ROAD;LABAO C& C CO.;RR;2,500.00;
F. BALAGTAS;LABAO NAPINDAN RIVER;RR;1,500.00;
IBAYO NAPINDAN;;RR;1,500.00;
IBAYO NAPINDAN;ALONG SANDOVAL STREET;A;800.00;
IBAYO NAPINDAN;ALONG NAPINDAN RIVER;A;1,000.00;
L. LABAO ST.;;RR;1,650.00;
LIKOD IBAYO-NAPINDAN;;GP;800.00;
N. CAPISTRANO ST.;LABAO RICEFIELD;RR;2,500.00;
P.LUCAS ST.;LABAO RICE FIELD;RR;1,500.00;
ALONG LAGUNA DE BAY;;A;200.00;
ALONG DR: NATIVIDAD;;A;1,000.00;
ALONG LABASAN RIVER;;A;600.00;
ALONG DRIED CREEK;;A;600.00;
ALL OTHER ST.;;RR;800.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;PALINGON TIPAS;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BANTAYAN ROAD;GEN. A. NATIVIDAD;RR;2,500.00;
BARANGAY RD- SANGA ST.;;RR;2,000.00;
COL. ESTACIO STREET;IBAYO-PALINGON;RR;2,000.00;
GEN A. NATIVIDAD ST.;P. BURGOS ST.;RR;3,000.00;
LABASAN RIVER;;A;600.00;
LICOD PALINGON;INT. OR GEN. NATIVIDAD;RR;2,000.00;
MAGSALIN ST.;;RR;2,000.00;
MENDOZA COMPOUND;;RR;2,000.00;
NATIVIDAD COMPOUND;BANTAYAN-RICEFIELD;RR;2,000.00;
PANDAY PALINGON;;RR;2,000.00;
P. BURGOS ST (F. MANALO);;RR;3,000.00;
SAN PEDRO COMPOUND;NATIVIDAD-RICEFIELD;RR;2,000.00;
SCHOOL ROAD (TES);SCHOOL IBABA(LIGID);RR;3,000.00;
TARTARIA;CAPT. CIACO-RICEFIELD;RR;2,000.00;
ALONG DRIED CREEK;;A;600.00;
ALONG LAGUNA DE BAY;;A;200.00;
ALONG TIPAS ST;;A;600.00;
ALL OTHER STREETS;;RR;2,000.00;
ALL OTHER STREETS;;A;200.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;SANTA ANA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ANNIE;PULONG KENDI - RICEFIELD;RR;2,000.00;
A. BONIFACIO STREET;RIZAL - PINAGSALUBUNGAN;RR;2,900.00;
BARANGAY ROAD;PULONG KENDI - RICEFIELD;RR;2,000.00;
D. M. CRUZ STREET;MANALO - LIWAYWAY;RR;2,500.00;
D. M. CRUZ EXTENSION;D. D. M. CRUZ - MANALO;RR;2,900.00;
D. M. CRUZ EXTENSION;D. D. M. CRUZ - MANALO;A;600.00;
IBAYO - SANTA ANA;RIVERSIDE (NO ROAD);RR;2,000.00;
J. P. RIZAL STREET;;RR;2,500.00;
LIWAYWAY ST.;RIZAL - D. M. CRUZ;RR;2,900.00;
P. BURGOS - F.MANALO STS.;;RR;2,900.00;
PINAGSALUBUNGAN ST.;MANALO - D. M. CRUZ;RR;2,900.00;
PULONG KENDI;RIZAL - ANNIE;RR;2,000.00;
PRUDENCE SUBDIVISION;;RR;3,500.00;
ALONG DRIED CREEK;;A;600.00;
ALONG LAGUNA DE BAY;;A;200.00;
ALONG THE RIVER;;A;600.00;
ALL OTHER STREET;;RR;2,000.00;
ALL OTHER STREET;;A;200.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;SIGNAL VILLAGE;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ARMY ROAD;;RR;3,500.00;
BALLESSER ST.;;RR;4,500.00;
BALLESSER ST.;;CR;20,000.00;
BRAVO ST.;;RR;3,500.00;
CALLE ATIS;;RR;2,500.00;
CARDONEZ ST.;;RR;3,500.00;
CASTANAS ST.;;RR;2,500.00;
CHICO ST.;;RR;2,500.00;
CUASAY ST.;;RR;3,500.00;
DALUPANG ST.;;RR;3,000.00;
DE ENERO ST.;;RR;3,000.00;
DOMINGO ST;;RR;2,800.00;
GARCIA ST.;;RR;3,000.00;
GEN ESPINO ST.;;RR;4,500.00;
HORSESHOE ST.;;RR;3,000.00;
ILANG-ILANG ST.;;RR;2,500.00;
LABASAN ST.;;RR;3,000.00;
LANGKA ST.;;RR;2,500.00;
LANZONES ST.;;RR;2,500.00;
LAUREL ST.;;RR;3,000.00;
LUZON ST.;;RR;4,000.00;
MAC ARTHUR ST.;;RR;3,500.00;
MAGSAYSAY ROAD;;RR;3,000.00;
MAJ. VITA ST.;;RR;2,800.00;
MANALILI ST.;;RR;3,000.00;
MANGGAHAN ROAD;;RR;3,000.00;
MANSANAS ST.;;RR;2,500.00;
MARTINEZ ST.;;RR;3,500.00;
MAYOR TANYAG ST.;;RR;3,500.00;
NAVY ROAD;;RR;2,800.00;
OSMENA ST;;RR;3,000.00;
PARDINAS ST;;RR;2,800.00;
PHIL AIR FORCE ROAD;;RR;3,500.00;
PINEDA ST.;;RR;3,000.00;
PRUDENCE ST.;;RR;3,000.00;
QUIRINO ST.;;RR;3,500.00;
RANGER ST.;;RR;3,500.00;
RODRIGUEZ ST.;;CR;25,000.00;
SALAMAT ST.;;RR;3,000.00;
SALAVANTES ST.;;RR;2,800.00;
SALAZAR ST.;;RR;4,500.00;
SAMPALOK ST.;;RR;2,500.00;
SANTOL ST.;;RR;2,500.00;
SYQUIO ST.;;RR;2,800.00;
UBAS ST.;;RR;2,800.00;
VISAYAS ST.;;RR;4,000.00;
ALL OTHER STREETS (ALLEY);;RR;2,500.00;
ALL OTHER STREETS (ALLEY);;CR;6,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;TUKTUKAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
A. MABINI ST.;BRIDGE - VERZOSA;RR;3,500.00;
GEN LUNA ST.;;RR;5,000.00;
GEN LUNA ST.;;CR;10,000.00;
J. P. RIZAL ST.;BAMBANG BR-PAT ALMEDA;RR;5,000.00;
J. P. RIZAL ST.;BAMBANG BR-PAT ALMEDA;CR;10,000.00;
J. P. RIZAL ST.;INTERIOR;A;1,000.00;
TAGUIG-PATEROS;BAMBANG BR-PAT ALMEDA;RR;3,500.00;
TAGUIG-PATEROS;BAMBANG BR-PAT ALMEDA;CR;5,000.00;
T & D VILLAGE;ONE ROAD (LOOP);RR;3,500.00;
VERSOSA ST.;GEN LUNA - MABINI;RR;3,500.00;
ALL OTHER STS.;;RR;2,300.00;
ALL OTHER STS.;;CR;5,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;UPPER BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BARRAMEDA ST.;;RR;2,700.00;
BONIFACIO ST. (OLD DAANG HARI);;RR;4,000.00;
DAANG HARI ST.;;RR;4,000.00;
GEN SANTOS AVENUE;M. QUEZON-SS HIGHWAY;RR;5,000.00;
GEN SANTOS AVENUE;M. QUEZON-SS HIGHWAY;CR;6,000.00;
INT. BONIFACIO ST.;;RR;3,000.00;
INT. SITIO IMELDA;;RR;3,000.00;
MAHARLIKA ROAD;SITIO IMELDA;RR;4,500.00;
MAHARLIKA ROAD;SITIO IMELDA;CR;10,000.00;
ALL OTHER STS.;;RR;2,700.00;
ALL OTHER STS.;;CR;6,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;USUSAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BANAL ST.;DEL PILAR - DEAD END;RR;2,500.00;
GEN LUNA ST.;GEN. LUNA-PATEROS;RR;5,000.00;
GEN LUNA ST.;GEN. LUNA-PATEROS;CR;6,000.00;
IBAYO-USUSAN;;RR;3,500.00;
J.P. RIZAL ST;;RR;3,500.00;
J.P. RIZAL ST;;CR;5,000.00;
KALAYAAN-EL FILIB'MO;;RR;2,500.00;
MAYSAPANG;;RR;5,000.00;
M H DEL PILAR (PABLO MARIANO);N.CRUZ;RR;2,500.00;
P GOMEZ (NICANOR CRUZ);P. MARIANO;RR;2,500.00;
ST. IGNACIO;DEL PILAR - DEAD END;RR;2,500.00;
TAGIG-PATEROS;JP RIZAL ST-CALZADONG;RR;3,500.00;
TAGIG-PATEROS;JP RIZAL ST-CALZADONG;CR;5,000.00;
TAGIG-PATEROS/JP RIZAL ST;JP RIZAL - CALZADA;RR;3,500.00;
TOMASA ESTATE SUBDIVISION;GEN LUNA;RR;4,500.00;
ALL OTHER;;RR;2,500.00;
ALL OTHER;;CR;5,000.00;
ALL OTHER;;A;2,000.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;WAWA;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BAY BREEZE SUBD.;M. QUEZON;RR;2,500.00;
GUERRERO ST.;QUEZON-JONES;RR;2,500.00;
INT. TAMBAK;;RR;2,500.00;
JONES ST.;QUEZON-PUWANG;RR;2,500.00;
M. L. QUEZON ST.;BAMBANG-HAGONOY;RR;3,000.00;
PUWANG;JONES-RICEFIELD;RR;2,500.00;
TAMBAK;WAWA-HAGONOY;RR;3,500.00;
TD VILLAGE;VERZOSA;RR;2,500.00;
ALONG LAGUNA DE BAY;;A;200.00;
ALL OTHER STREET;;RR;2,500.00;
ALL OTHER STREET;;CR;6,000.00;
ALL OTHER STREET;;A;600.00;
CITY/MUNICIPALITY:;TAGUIG;;;
BARANGAY:;WESTERN BICUTAN;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
ABOCADO;;RR;3,000.00;
ADELFA ST;;RR;3,000.00;
AFPOVAI;;RR;4,000.00;
ALAGAW ST;;RR;3,000.00;
BALATAO ST.;;RR;3,000.00;
BANATO ST;;RR;3,000.00;
BAYABAS ST;;RR;3,000.00;
CABUYAO ST;;RR;3,000.00;
CHAMPACA ST.;;RR;4,000.00;
CIRCUMFERENTIAL ROAD R 5;INTERIOR C-5;RR;5,000.00;
CIRCUMFERENTIAL ROAD R 5;ALONG C-5;RR;15,000.00;
CIRCUMFERENTIAL ROAD R 5;ALONG C-5;CR;50,000.00;
DALANDAN ST.;;RR;3,000.00;
DALANGGHITA;;RR;3,000.00;
DAYAP;;RR;3,000.00;
DILAW ST;;RR;3,000.00;
DITA ST;;RR;3,000.00;
DUHAT ST;;RR;3,000.00;
EAST SERVICE ROAD;;I;15,000.00;
EAST SERVICE ROAD;;RR;3,000.00;
EAST SERVICE ROAD;;CR;15,000.00;
EUCALYPTUS ST.;;RR;2,500.00;
FTI  COMPOUND;EAST SERVICE ROAD;I;35,000.00;
GOCO ST;;RR;3,000.00;
GUMAMELA ST.;;RR;3,000.00;
KAKAWATI ST.;;RR;3,000.00;
KAKAO ST.;;RR;3,000.00;
KALACHUCHI ST.;;RR;3,000.00;
KALAMANSI ST;;RR;3,000.00;
KALANTAS ST.;;RR;3,000.00;
KAMACHILI ST.;;RR;3,000.00;
KAMALUNGGAY ST.;;RR;3,000.00;
KASOY;;RR;3,000.00;
MAKABUHAY ST.;;RR;3,000.00;
MANGA ST.;;RR;3,000.00;
PALUMARIA ST;;RR;3,000.00;
PASONG TAMO ST.;;CR;25,000.00;
PASONG TAMO ST.;;RR;3,000.00;
SAMBONG ST.;;RR;4,000.00;
SAMPAGUITA ST;;RR;4,000.00;
SAMPALOK ST;;RR;3,000.00;
SANTO NINO ST.;;RR;3,000.00;
TAMBLINI ST.;;RR;3,000.00;
VETERANS CENTER;;I;20,000.00;
ALL OTHER ST.;;RR;3,000.00;
ALL OTHER ST.;;CR;20,000.00;
TENEMENT CONDO AREA;;RC;25,000.00;
BAGONG LIPUNAN CONDO;;RC;25,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;AGUHO;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
E. QUIOGUE ST.;G. DE BORJA (PAT RIVER);RR;2,800.00;
DE BORJA ST.;M. ALMEDA ST - T SULIT;RR;3,700.00;
P. HERERRA ST.;B. MORCILLA  - G DE BORJA;RR;5,000.00;
T. SULIT ST.;G. DE BORJA - AGUHO;RR;3,300.00;
ALL OTHER STREET;;RR;2,800.00;
ALL OTHER STREET;;CR;4,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;MAGTANGGOL;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
D. SALONGA ST.;FC CRUZ - S CASTILLO ST;RR;2,800.00;
FC CRUZ ST;M ALMEDA - D SALONGA;RR;2,800.00;
M ALMEDA ST;S CASTILLO - TULAY NA BATO;RR;5,000.00;
S CASTILLO ST;M ALMEDA - D SALONGA ST;RR;2,800.00;
ALL OTHER STREETS;;RR;2,800.00;
ALL OTHER STREETS;;CR;4,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;MARTINEZ DEL 96;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
BAGONG CALSADA ST;M ALMEDA - PATEROS;RR;5,000.00;
G MANALO ST;T SULIT - M ALMEDA ST;RR;2,800.00;
M ALMEDA ST;MARTIREZ DEL 96 - PATEROS;CR;10,000.00;
M ALMEDA ST;MARTIREZ DEL 96 - PATEROS;RR;5,000.00;
MARTIREZ DEL 96 ST;T SULIT - M ALMEDA ST;RR;3,700.00;
T SULIT ST;AGUHO - MARTIREZ BDY.;RR;3,200.00;
ALL OTHER ST;;RR;2,800.00;
ALL OTHER ST;;CR;4,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
MUNICIPALITY OF PATEROS;;;;
BARANGAY:;POBLACION;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
A BONIFACIO ST;G FLORES - COL. P TANGCO;RR;3,300.00;
A. MABINI;B MORCILLA - ALMEDA ST;RR;3,300.00;
C ALMEDA ST;;RR;3,700.00;
M ALMEDA ST;B MORCILLA;CR;10,000.00;
COL. P TANGCO ST;B MORCILLA - C ALMEDA ST;RR;3,300.00;
GEN. B. MORCILLA ST;P. HERRERA - M. ALMEDA ST;CR;12,000.00;
G FLORES ST;B MORCILLA - C ALMEDA ST;RR;3,700.00;
JP RIZAL ST;B MORCILLA - C ALMEDA ST;RR;3,300.00;
LT CRUZ;;RR;3,300.00;
P HERRERA ST;B MORCILLA - C ALMEDA ST;RR;3,700.00;
S TUASON ST;S TUASON - G DE BORJA;RR;3,300.00;
ALL OTHER STREETS;;RR;3,300.00;
ALL OTHER STREETS;;CR;5,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;SAN PEDRO;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
C ALMEDA ST;;RR;3,800.00;
F YAMSON ST;C CASTILLO - C ALMEDA;RR;3,300.00;
P HERRERA ST;B MORCILLA - S CASTILLO;RR;5,000.00;
P HERRERA ST;B MORCILLA - S CASTILLO;CR;8,000.00;
P CASTILLO ST;P HERRERA - S CASTILLO;RR;2,800.00;
ALL OTHER STREETS;;RR;2,800.00;
ALL OTHER STREETS;;CR;4,000.00;
CITY/MUNICIPALITY:;PATEROS;;;
BARANGAY:;SAN ROQUE;;;
STREET NAME/SUBDIVISION;V I C I N I T Y;CLASSIFICATION;5TH REV. ZV.SQ.M.;
B MORCILLA ST;;CR;10,000.00;
E HERMOSA ST;M ALMEDA - GREM VILLAGE;RR;3,000.00;
GREM VILLAGE;;RR;3,000.00;
